passID,timestamp,stationRef,vehicleRef,charge,t,v,hn,p,status
FFH6442508,29/4/2021 05:33,NE00,IW53OQE31439,2.2,NE00,IW53OQE31439,EG,away,unpaid
RWE6042735,29/4/2021 05:37,EG05,IW53OQE31439,2.8,EG05,IW53OQE31439,EG,home,unpaid
XGW7436670,29/4/2021 06:05,GF00,KW50MJG67260,2.2,GF00,KW50MJG67260,GF,home,unpaid
VPD4143992,29/4/2021 06:13,OO09,IC95TLY24827,2,OO09,IC95TLY24827,OO,home,unpaid
SCQ8981348,29/4/2021 06:17,NE07,FY47TUN40300,1,NE07,FY47TUN40300,NE,home,unpaid
ZBN7436529,29/4/2021 07:11,KO08,IX01MVL33676,2.5,KO08,IX01MVL33676,KO,home,unpaid
MMT2953272,29/4/2021 07:18,KO02,ED51EWW52190,2.8,KO02,ED51EWW52190,KO,home,unpaid
PWQ0763781,29/4/2021 08:44,EG02,JD78PQD35395,1,EG02,JD78PQD35395,EG,home,unpaid
RHW2678139,29/4/2021 09:03,NE16,NY14GZR94632,2.8,NE16,NY14GZR94632,NE,home,unpaid
DXP0681913,29/4/2021 10:26,AO05,MX39VOS38645,2.8,AO05,MX39VOS38645,AO,home,unpaid
VVT5575336,29/4/2021 10:34,AO00,OC94ASJ72024,1,AO00,OC94ASJ72024,AO,home,unpaid
BJK4586359,29/4/2021 10:41,MR02,QO68DIC93032,2.5,MR02,QO68DIC93032,MR,home,unpaid
DQQ1143484,29/4/2021 12:49,AO16,HE38BQH01623,2.8,AO16,HE38BQH01623,MR,away,unpaid
SIE4903505,29/4/2021 13:06,GF00,KW50MJG67260,2.2,GF00,KW50MJG67260,GF,home,unpaid
DCA8238994,29/4/2021 13:20,KO07,ED51EWW52190,2.8,KO07,ED51EWW52190,KO,home,unpaid
UFN0180043,29/4/2021 14:27,OO00,VJ92OYV94295,2.5,OO00,VJ92OYV94295,OO,home,unpaid
RQC4999441,29/4/2021 14:42,MR01,BI87HYL81972,1,MR01,BI87HYL81972,MR,home,unpaid
CHO8895278,29/4/2021 16:46,MR08,QO68DIC93032,2.5,MR08,QO68DIC93032,MR,home,unpaid
HUX2312393,29/4/2021 16:58,EG11,TZ48CCW54765,3.1,EG11,TZ48CCW54765,EG,home,unpaid
PGY2179149,29/4/2021 17:07,NE12,EE22TMX10817,2,NE12,EE22TMX10817,OO,away,unpaid
ZMJ9338021,29/4/2021 17:17,AO10,YL27IFD65117,2,AO10,YL27IFD65117,AO,home,unpaid
FYU4443694,29/4/2021 17:19,EG06,IW53OQE31439,2.8,EG06,IW53OQE31439,EG,home,unpaid
YVF6454701,29/4/2021 17:59,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home,unpaid
ZTO5387712,29/4/2021 19:31,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home,unpaid
TOR2356149,29/4/2021 22:28,EG01,TV81MAQ99005,2.8,EG01,TV81MAQ99005,EG,home,unpaid
NNT7589657,29/4/2021 22:34,KO06,KB55KTM48860,2.5,KO06,KB55KTM48860,KO,home,unpaid
DXW8280547,29/4/2021 23:00,MR02,QO68DIC93032,2.5,MR02,QO68DIC93032,MR,home,unpaid
VCM7029273,29/4/2021 23:23,KO06,RV87TIY76692,2.5,KO06,RV87TIY76692,KO,home,unpaid
RXN8579065,29/4/2021 23:51,OO12,EE22TMX10817,2,OO12,EE22TMX10817,OO,home,unpaid
AMT1288930,30/4/2021 00:15,MR04,BI87HYL81972,1,MR04,BI87HYL81972,MR,home,unpaid
ZMJ4026132,30/4/2021 00:20,EG01,UO75YNW62238,2.2,EG01,UO75YNW62238,KO,away,unpaid
BSM8849725,30/4/2021 01:52,GF00,WU78BMX13511,1,GF00,WU78BMX13511,GF,home,unpaid
BYD6171327,30/4/2021 02:00,AO08,DV04FQL29609,3.1,AO08,DV04FQL29609,AO,home,unpaid
OUP0015996,30/4/2021 02:54,OO06,BK77KNV91142,2.8,OO06,BK77KNV91142,OO,home,unpaid
CRI7036930,30/4/2021 03:12,OO13,EM54HQI58682,2.8,OO13,EM54HQI58682,OO,home,unpaid
CKO6620384,30/4/2021 03:26,KO02,QW79CHL42244,2.8,KO02,QW79CHL42244,KO,home,unpaid
UTY9926141,30/4/2021 04:25,MR05,DP11ENT03275,1.5,MR05,DP11ENT03275,AO,away,unpaid
RLP7075174,30/4/2021 06:24,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home,unpaid
HSC8863922,30/4/2021 07:11,EG03,IN99SEN20660,2.8,EG03,IN99SEN20660,EG,home,unpaid
DEN9432669,30/4/2021 08:09,KO07,ZY93PCY41868,1.5,KO07,ZY93PCY41868,KO,home,unpaid
AEH7427517,30/4/2021 08:12,MR01,HE38BQH01623,2.8,MR01,HE38BQH01623,MR,home,unpaid
KXB3145442,30/4/2021 08:39,MR02,KF48RSD79865,2.8,MR02,KF48RSD79865,MR,home,unpaid
PLD6999507,30/4/2021 09:01,OO04,RK48BOP88344,2.8,OO04,RK48BOP88344,OO,home,unpaid
TVU5376119,30/4/2021 09:32,EG02,MU06LHX94338,1.5,EG02,MU06LHX94338,EG,home,unpaid
LTV8801511,30/4/2021 10:58,KO09,QO77TFN61853,2.2,KO09,QO77TFN61853,KO,home,unpaid
CFK6124345,30/4/2021 11:40,KO05,JO50FSF60755,2.2,KO05,JO50FSF60755,KO,home,unpaid
ESN6725770,30/4/2021 13:19,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home,unpaid
OEK9532375,30/4/2021 13:43,AO16,YL27IFD65117,2,AO16,YL27IFD65117,AO,home,unpaid
ADU7924771,30/4/2021 15:00,AO15,DV04FQL29609,3.1,AO15,DV04FQL29609,AO,home,unpaid
MZM1792185,30/4/2021 15:14,AO06,RR73DWB65452,2.8,AO06,RR73DWB65452,AO,home,unpaid
IUM7555652,30/4/2021 15:46,GF00,EN26OAB52983,1.25,GF00,EN26OAB52983,GF,home,unpaid
GVY7750470,30/4/2021 17:34,NE13,IA29IQS63679,1,NE13,IA29IQS63679,NE,home,unpaid
CFD6399479,30/4/2021 17:38,OO09,MA30QLI76818,2.8,OO09,MA30QLI76818,GF,away,unpaid
RBJ0283413,30/4/2021 18:56,KO06,WY00MLL63827,1,KO06,WY00MLL63827,KO,home,unpaid
HWC0364229,30/4/2021 19:09,OO05,JF94VYA88954,2.8,OO05,JF94VYA88954,OO,home,unpaid
GJO8961300,30/4/2021 19:38,EG07,QU94IGC75528,1.25,EG07,QU94IGC75528,EG,home,unpaid
DES2838961,30/4/2021 19:46,KO07,RV87TIY76692,2.5,KO07,RV87TIY76692,KO,home,unpaid
FAR0685130,30/4/2021 20:06,GF00,EN26OAB52983,1.25,GF00,EN26OAB52983,GF,home,unpaid
LTX6054713,30/4/2021 20:08,NE14,OY94SZK34436,2.5,NE14,OY94SZK34436,NE,home,unpaid
RMP7000310,30/4/2021 20:19,MR02,KF48RSD79865,2.8,MR02,KF48RSD79865,MR,home,unpaid
RNZ8771751,30/4/2021 21:22,KO04,JO50FSF60755,2.2,KO04,JO50FSF60755,KO,home,unpaid
FIM9575190,30/4/2021 21:48,NE09,PF04UCA93312,2.5,NE09,PF04UCA93312,GF,away,unpaid
MRI7303661,30/4/2021 21:54,NE04,VX68BAR38623,1.5,NE04,VX68BAR38623,NE,home,unpaid
ZJY0202295,30/4/2021 21:57,NE03,QO77TFN61853,2.2,NE03,QO77TFN61853,KO,away,unpaid
DQP3234730,30/4/2021 22:02,NE01,NO82BAX82566,3.1,NE01,NO82BAX82566,NE,home,unpaid
EZQ1601123,30/4/2021 22:02,NE13,NO82BAX82566,3.1,NE13,NO82BAX82566,NE,home,unpaid
WPS6824266,1/5/2021 00:03,OO11,EM54HQI58682,2.8,OO11,EM54HQI58682,OO,home,unpaid
DUP1300665,1/5/2021 00:37,EG02,EC02LZC49528,2.8,EG02,EC02LZC49528,EG,home,unpaid
VRU7197801,1/5/2021 01:10,NE07,BM25PHF40639,1.5,NE07,BM25PHF40639,AO,away,unpaid
YFN5737580,1/5/2021 02:07,NE11,JV67MTI17124,2.5,NE11,JV67MTI17124,NE,home,unpaid
BNK5206615,1/5/2021 02:23,EG07,TV81MAQ99005,2.8,EG07,TV81MAQ99005,EG,home,unpaid
KLA7581231,1/5/2021 02:59,KO07,HW75BKT77773,2.2,KO07,HW75BKT77773,KO,home,unpaid
LGW5646036,1/5/2021 03:14,AO18,HT62RDI04611,2.8,AO18,HT62RDI04611,AO,home,unpaid
HPD6788570,1/5/2021 03:57,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home,unpaid
EBI8504622,1/5/2021 04:51,OO07,QR03XCJ37459,2.8,OO07,QR03XCJ37459,OO,home,unpaid
TLU7913903,1/5/2021 05:03,OO13,LC72NRN52084,3.1,OO13,LC72NRN52084,OO,home,unpaid
ZAE6229764,1/5/2021 06:51,KO04,KB55KTM48860,2.5,KO04,KB55KTM48860,KO,home,unpaid
PGR4716129,1/5/2021 07:10,MR01,OY94SZK34436,1,MR01,OY94SZK34436,NE,away,unpaid
QSK1906351,1/5/2021 07:33,EG06,QN12NTR81378,2,EG06,QN12NTR81378,GF,away,unpaid
AUH3444862,1/5/2021 08:10,MR05,UA13YTK28483,2.8,MR05,UA13YTK28483,MR,home,unpaid
OGX8580101,1/5/2021 08:25,AO15,MX39VOS38645,2.8,AO15,MX39VOS38645,AO,home,unpaid
AJA2384004,1/5/2021 08:25,OO13,LC72NRN52084,3.1,OO13,LC72NRN52084,OO,home,unpaid
GJZ7694322,1/5/2021 09:27,AO08,QW79CHL42244,2.8,AO08,QW79CHL42244,KO,away,unpaid
JFX0286843,1/5/2021 10:12,AO12,SY96JDQ97089,1.5,AO12,SY96JDQ97089,AO,home,unpaid
FXO1018525,1/5/2021 10:19,AO08,LG64ARC91224,13,AO08,LG64ARC91224,AO,home,unpaid
PZW2875204,1/5/2021 10:30,MR07,HR53SRO94328,13,MR07,HR53SRO94328,MR,home,unpaid
QIE4565520,1/5/2021 13:00,KO01,WY00MLL63827,1,KO01,WY00MLL63827,KO,home,unpaid
YGN2265385,1/5/2021 15:10,EG01,KB55KTM48860,1.5,EG01,KB55KTM48860,KO,away,unpaid
BDC6407992,1/5/2021 17:00,KO04,FL13UMN92207,1,KO04,FL13UMN92207,KO,home,unpaid
LYP9905468,1/5/2021 17:10,NE07,HA82SCK64299,3.1,NE07,HA82SCK64299,MR,away,unpaid
GYV5410651,1/5/2021 18:38,GF00,LM86GYO69819,2.8,GF00,LM86GYO69819,GF,home,unpaid
HXP3584751,1/5/2021 19:52,MR06,QH15HWX24570,3.1,MR06,QH15HWX24570,MR,home,unpaid
LGT3793940,1/5/2021 20:24,AO00,DP11ENT03275,3.1,AO00,DP11ENT03275,AO,home,unpaid
SHS2269177,1/5/2021 21:23,EG12,DW44ZOO26361,2.5,EG12,DW44ZOO26361,EG,home,unpaid
GSX8127879,1/5/2021 23:39,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home,unpaid
RKV6736409,2/5/2021 02:10,EG11,DW44ZOO26361,2.5,EG11,DW44ZOO26361,EG,home,unpaid
NZZ8695554,2/5/2021 02:11,KO00,NZ35XLQ89678,1,KO00,NZ35XLQ89678,NE,away,unpaid
SEZ8926568,2/5/2021 02:13,OO09,WG11QVY31890,1,OO09,WG11QVY31890,OO,home,unpaid
XHW2400238,2/5/2021 02:28,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home,unpaid
CDP8074209,2/5/2021 03:05,NE04,IN99SEN20660,2.8,NE04,IN99SEN20660,EG,away,unpaid
SGO5945362,2/5/2021 04:04,EG08,DW44ZOO26361,2.5,EG08,DW44ZOO26361,EG,home,unpaid
ZYV6180618,2/5/2021 08:09,OO11,JF94VYA88954,2.8,OO11,JF94VYA88954,OO,home,unpaid
ZZK2535723,2/5/2021 08:10,KO07,KB55KTM48860,2.5,KO07,KB55KTM48860,KO,home,unpaid
FOA3301327,2/5/2021 08:22,NE06,OY94SZK34436,2.5,NE06,OY94SZK34436,NE,home,unpaid
CTM1488819,2/5/2021 08:29,OO04,MQ65WJJ60020,3.1,OO04,MQ65WJJ60020,KO,away,unpaid
JKN3457871,2/5/2021 11:12,NE06,EV77EDV52985,1,NE06,EV77EDV52985,NE,home,unpaid
RWK0864682,2/5/2021 11:46,KO03,HW75BKT77773,2.2,KO03,HW75BKT77773,KO,home,unpaid
RTO0498013,2/5/2021 12:15,EG00,TE24LCO18661,1.25,EG00,TE24LCO18661,EG,home,unpaid
UUB2958502,2/5/2021 13:50,OO09,LC72NRN52084,3.1,OO09,LC72NRN52084,OO,home,unpaid
QTI0320449,2/5/2021 13:52,MR00,MU06LHX94338,1.25,MR00,MU06LHX94338,EG,away,unpaid
QIP4795822,2/5/2021 14:14,MR02,HE38BQH01623,2.8,MR02,HE38BQH01623,MR,home,unpaid
IOD1957394,2/5/2021 14:24,GF00,CK97FAU13897,2.5,GF00,CK97FAU13897,GF,home,unpaid
KMG2993236,2/5/2021 14:27,AO00,PE73VJU23485,2.8,AO00,PE73VJU23485,AO,home,unpaid
KEV3754490,2/5/2021 14:46,EG08,FY47TUN40300,1,EG08,FY47TUN40300,NE,away,unpaid
ONK8154093,2/5/2021 15:40,OO05,IN99SEN20660,3.1,OO05,IN99SEN20660,EG,away,unpaid
AUG6741376,2/5/2021 16:23,OO07,WG11QVY31890,1,OO07,WG11QVY31890,OO,home,unpaid
ICN0010024,2/5/2021 16:44,AO18,DV04FQL29609,3.1,AO18,DV04FQL29609,AO,home,unpaid
ILL5659535,2/5/2021 16:55,KO02,WY00MLL63827,1,KO02,WY00MLL63827,KO,home,unpaid
EMD4350124,2/5/2021 17:01,EG06,TE24LCO18661,1.25,EG06,TE24LCO18661,EG,home,unpaid
WSA6568663,2/5/2021 17:02,NE01,QO77TFN61853,2.8,NE01,QO77TFN61853,KO,away,unpaid
KRU3685566,2/5/2021 19:34,AO11,DP11ENT03275,2.8,AO11,DP11ENT03275,AO,home,unpaid
JGJ5391449,2/5/2021 20:11,GF00,MA30QLI76818,2.5,GF00,MA30QLI76818,GF,home,unpaid
LXE4054879,2/5/2021 20:39,KO07,ZY93PCY41868,1.5,KO07,ZY93PCY41868,KO,home,unpaid
FHA4311813,2/5/2021 21:41,NE03,FY47TUN40300,1,NE03,FY47TUN40300,NE,home,unpaid
FJZ2835530,2/5/2021 21:47,EG05,TZ48CCW54765,3.1,EG05,TZ48CCW54765,EG,home,unpaid
XUY5184146,2/5/2021 21:50,OO12,QX75YWC61835,2.5,OO12,QX75YWC61835,OO,home,unpaid
WGG8856959,2/5/2021 21:53,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home,unpaid
CCY3873114,2/5/2021 23:20,AO07,YL27IFD65117,2,AO07,YL27IFD65117,AO,home,unpaid
QBN1070134,2/5/2021 23:30,EG03,TZ48CCW54765,3.1,EG03,TZ48CCW54765,EG,home,unpaid
HFH8169167,3/5/2021 00:42,AO10,PF04UCA93312,2.8,AO10,PF04UCA93312,GF,away,unpaid
APK6891519,3/5/2021 00:46,GF00,PF04UCA93312,3.1,GF00,PF04UCA93312,GF,home,unpaid
BJP7802638,3/5/2021 00:47,KO00,ZY93PCY41868,1.5,KO00,ZY93PCY41868,KO,home,unpaid
JOR7201331,3/5/2021 03:00,OO08,QR03XCJ37459,2.8,OO08,QR03XCJ37459,OO,home,unpaid
DXI2211302,3/5/2021 03:56,KO07,UO75YNW62238,2.8,KO07,UO75YNW62238,KO,home,unpaid
DPS5952507,3/5/2021 08:52,EG07,JD78PQD35395,1,EG07,JD78PQD35395,EG,home,unpaid
RAM2808773,3/5/2021 09:20,NE11,NO82BAX82566,3.1,NE11,NO82BAX82566,NE,home,unpaid
UIR1101339,3/5/2021 09:38,KO03,IX01MVL33676,2.5,KO03,IX01MVL33676,KO,home,unpaid
ZAP8650887,3/5/2021 09:43,MR08,ED51EWW52190,2.2,MR08,ED51EWW52190,KO,away,unpaid
EQY1632832,3/5/2021 10:19,AO03,RR73DWB65452,2.8,AO03,RR73DWB65452,AO,home,unpaid
FIV9036953,3/5/2021 11:00,MR03,RR98KQE80731,1.25,MR03,RR98KQE80731,MR,home,unpaid
HMR8257439,3/5/2021 11:04,EG03,QH15HWX24570,1.5,EG03,QH15HWX24570,MR,away,unpaid
VJG3378773,3/5/2021 12:36,GF00,WU78BMX13511,1,GF00,WU78BMX13511,GF,home,unpaid
PWS3915194,3/5/2021 12:39,NE15,QP02SYE47964,3.1,NE15,QP02SYE47964,NE,home,unpaid
IUH0823029,3/5/2021 12:44,EG05,TZ48CCW54765,3.1,EG05,TZ48CCW54765,EG,home,unpaid
ZZE0129600,3/5/2021 14:00,NE08,NZ35XLQ89678,1.5,NE08,NZ35XLQ89678,NE,home,unpaid
VRE7984551,3/5/2021 14:46,EG02,EC02LZC49528,2.8,EG02,EC02LZC49528,EG,home,unpaid
LFW9574584,3/5/2021 15:54,GF00,IO09FGE68100,2.8,GF00,IO09FGE68100,GF,home,unpaid
MSP8481856,3/5/2021 17:57,AO19,PE73VJU23485,2.8,AO19,PE73VJU23485,AO,home,unpaid
DKK2613587,3/5/2021 18:50,MR07,HA82SCK64299,1.5,MR07,HA82SCK64299,MR,home,unpaid
COO2314522,3/5/2021 19:39,MR08,HR53SRO94328,13,MR08,HR53SRO94328,MR,home,unpaid
QGY1253318,3/5/2021 19:52,AO19,AT19HLV57173,2.8,AO19,AT19HLV57173,OO,away,unpaid
AHU5848289,3/5/2021 21:38,MR07,EZ65FLV39493,2.8,MR07,EZ65FLV39493,MR,home,unpaid
JKY3317854,3/5/2021 22:40,EG00,CM15YCB60994,2,EG00,CM15YCB60994,EG,home,unpaid
LSP2401841,3/5/2021 23:17,GF00,WU78BMX13511,1,GF00,WU78BMX13511,GF,home,unpaid
JYX4662560,3/5/2021 23:17,OO07,LC72NRN52084,3.1,OO07,LC72NRN52084,OO,home,unpaid
LCX8731881,3/5/2021 23:39,OO07,MA30QLI76818,1.5,OO07,MA30QLI76818,GF,away,unpaid
IVX7905250,4/5/2021 00:00,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home,unpaid
NPJ5559947,4/5/2021 00:05,EG03,JD78PQD35395,1,EG03,JD78PQD35395,EG,home,unpaid
TWQ7378776,4/5/2021 01:14,NE10,PD45WOT56494,2,NE10,PD45WOT56494,NE,home,unpaid
VJF2311475,4/5/2021 01:27,OO10,NY14GZR94632,2.8,OO10,NY14GZR94632,NE,away,unpaid
IWQ3386493,4/5/2021 01:36,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home,unpaid
UQW0716521,4/5/2021 02:14,OO02,JF94VYA88954,2.8,OO02,JF94VYA88954,OO,home,unpaid
AMA3155781,4/5/2021 02:43,KO01,EV77EDV52985,2.2,KO01,EV77EDV52985,NE,away,unpaid
MMQ3690793,4/5/2021 03:05,EG08,TV81MAQ99005,2.5,EG08,TV81MAQ99005,EG,home,unpaid
TBK0486724,4/5/2021 05:51,NE05,PM58XHX45588,1.5,NE05,PM58XHX45588,NE,home,unpaid
ITE2706437,4/5/2021 06:22,EG11,CR31GMR97972,1.5,EG11,CR31GMR97972,EG,home,unpaid
VBS0933513,4/5/2021 06:27,AO13,EE22TMX10817,2.8,AO13,EE22TMX10817,OO,away,unpaid
HKW3553694,4/5/2021 06:41,MR08,QW79CHL42244,2,MR08,QW79CHL42244,KO,away,unpaid
CGH0005258,4/5/2021 07:05,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home,unpaid
RRM4691809,4/5/2021 10:14,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home,unpaid
LXX6527450,4/5/2021 10:15,AO19,BZ76ROL87339,1,AO19,BZ76ROL87339,AO,home,unpaid
SCP5599729,4/5/2021 10:41,MR07,QO68DIC93032,2.5,MR07,QO68DIC93032,MR,home,unpaid
GQG2416298,4/5/2021 11:11,NE13,NZ35XLQ89678,1.5,NE13,NZ35XLQ89678,NE,home,unpaid
ZOQ1971768,4/5/2021 12:23,NE02,NO82BAX82566,3.1,NE02,NO82BAX82566,NE,home,unpaid
LEZ2513774,4/5/2021 13:01,NE12,FY47TUN40300,1,NE12,FY47TUN40300,NE,home,unpaid
SAK0447996,4/5/2021 13:06,OO12,JF94VYA88954,2.8,OO12,JF94VYA88954,OO,home,unpaid
PJQ6605183,4/5/2021 13:09,AO13,MX39VOS38645,2.8,AO13,MX39VOS38645,AO,home,unpaid
XFP3401716,4/5/2021 13:25,KO04,IX01MVL33676,2.5,KO04,IX01MVL33676,KO,home,unpaid
AUW9705621,4/5/2021 15:18,KO06,RV87TIY76692,2.5,KO06,RV87TIY76692,KO,home,unpaid
YTI5785761,4/5/2021 15:36,NE13,EV77EDV52985,1,NE13,EV77EDV52985,NE,home,unpaid
SFH5574224,4/5/2021 15:39,MR08,HE38BQH01623,2.8,MR08,HE38BQH01623,MR,home,unpaid
KVC2111916,4/5/2021 15:55,NE07,QX75YWC61835,2.2,NE07,QX75YWC61835,OO,away,unpaid
AVX6299938,4/5/2021 16:12,NE10,AY38OQF67603,1,NE10,AY38OQF67603,OO,away,unpaid
DVO2543105,4/5/2021 16:27,MR01,BI87HYL81972,1,MR01,BI87HYL81972,MR,home,unpaid
VNK9027863,4/5/2021 16:44,KO03,HW75BKT77773,2.2,KO03,HW75BKT77773,KO,home,unpaid
JEE8393528,4/5/2021 16:45,MR07,BI87HYL81972,1,MR07,BI87HYL81972,MR,home,unpaid
KKM2014839,4/5/2021 16:52,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home,unpaid
MYR7401119,4/5/2021 18:20,KO07,IX01MVL33676,2.5,KO07,IX01MVL33676,KO,home,unpaid
CTA4867481,4/5/2021 18:30,EG06,EC02LZC49528,2.8,EG06,EC02LZC49528,EG,home,unpaid
VRQ2686337,4/5/2021 18:52,NE13,PM58XHX45588,1.5,NE13,PM58XHX45588,NE,home,unpaid
CVI7371323,4/5/2021 19:10,OO03,JF94VYA88954,2.8,OO03,JF94VYA88954,OO,home,unpaid
GFA9482063,4/5/2021 19:14,AO15,YL27IFD65117,2,AO15,YL27IFD65117,AO,home,unpaid
WMN4633944,4/5/2021 19:57,MR06,BI87HYL81972,1,MR06,BI87HYL81972,MR,home,unpaid
VZS8442859,4/5/2021 20:33,EG09,QU94IGC75528,1.25,EG09,QU94IGC75528,EG,home,unpaid
CUA3101288,4/5/2021 20:43,OO01,QR03XCJ37459,2.8,OO01,QR03XCJ37459,OO,home,unpaid
GPM0820420,4/5/2021 20:50,NE11,PM58XHX45588,1.5,NE11,PM58XHX45588,NE,home,unpaid
NDU5481588,4/5/2021 22:27,OO02,EE22TMX10817,2,OO02,EE22TMX10817,OO,home,unpaid
RJY2244979,4/5/2021 22:53,OO05,SU00RDZ36214,2,OO05,SU00RDZ36214,AO,away,unpaid
VJD6005033,4/5/2021 23:43,GF00,UF84JOS00561,2.8,GF00,UF84JOS00561,GF,home,unpaid
RWD0793044,4/5/2021 23:43,AO05,CP56DAO45598,2.8,AO05,CP56DAO45598,GF,away,unpaid
DBH9754175,4/5/2021 23:47,NE04,OY94SZK34436,2.5,NE04,OY94SZK34436,NE,home,unpaid
LPL5105674,5/5/2021 00:31,AO02,HE38BQH01623,2.8,AO02,HE38BQH01623,MR,away,unpaid
KYU8647846,5/5/2021 01:04,MR06,QO68DIC93032,2.5,MR06,QO68DIC93032,MR,home,unpaid
UYC1302663,5/5/2021 01:27,KO05,IW53OQE31439,3.1,KO05,IW53OQE31439,EG,away,unpaid
ESM1187352,5/5/2021 02:05,NE08,EV77EDV52985,1,NE08,EV77EDV52985,NE,home,unpaid
SFW4952585,5/5/2021 02:43,OO06,XV40HUQ04740,1,OO06,XV40HUQ04740,OO,home,unpaid
LPR2413833,5/5/2021 03:37,OO08,IC95TLY24827,2,OO08,IC95TLY24827,OO,home,unpaid
XFG1664560,5/5/2021 03:40,MR03,QO68DIC93032,2.5,MR03,QO68DIC93032,MR,home,unpaid
SAY0073173,5/5/2021 04:06,EG05,KF48RSD79865,3.1,EG05,KF48RSD79865,MR,away,unpaid
ZWL4726618,5/5/2021 05:03,KO02,RV87TIY76692,2.5,KO02,RV87TIY76692,KO,home,unpaid
UCU0258568,5/5/2021 05:03,AO05,SY96JDQ97089,1.5,AO05,SY96JDQ97089,AO,home,unpaid
ODN6465375,5/5/2021 07:19,OO01,UF84JOS00561,1.25,OO01,UF84JOS00561,GF,away,unpaid
ZPR2735695,5/5/2021 07:32,AO03,OC94ASJ72024,1,AO03,OC94ASJ72024,AO,home,unpaid
XFN1569220,5/5/2021 07:32,EG04,TV81MAQ99005,2.8,EG04,TV81MAQ99005,EG,home,unpaid
CJK3371187,5/5/2021 10:06,MR08,QH15HWX24570,3.1,MR08,QH15HWX24570,MR,home,unpaid
XPZ6535349,5/5/2021 11:12,MR02,KF48RSD79865,2.8,MR02,KF48RSD79865,MR,home,unpaid
JEU5461088,5/5/2021 11:48,AO03,SU00RDZ36214,2.8,AO03,SU00RDZ36214,AO,home,unpaid
ANC2108516,5/5/2021 13:19,NE16,QP02SYE47964,2.8,NE16,QP02SYE47964,NE,home,unpaid
HKW6147062,5/5/2021 13:32,KO03,QO77TFN61853,2.2,KO03,QO77TFN61853,KO,home,unpaid
CBA9422291,5/5/2021 14:59,MR06,YL27IFD65117,2.8,MR06,YL27IFD65117,AO,away,unpaid
AQL6487038,5/5/2021 16:24,AO17,BZ76ROL87339,1,AO17,BZ76ROL87339,AO,home,unpaid
AWC1874771,5/5/2021 16:26,NE11,QP02SYE47964,1,NE11,QP02SYE47964,NE,home,unpaid
HNW4263957,5/5/2021 16:51,AO02,DP11ENT03275,3.1,AO02,DP11ENT03275,AO,home,unpaid
TKR8451651,5/5/2021 17:38,EG12,DW44ZOO26361,2.5,EG12,DW44ZOO26361,EG,home,unpaid
KFN7696227,5/5/2021 18:16,AO07,YL27IFD65117,2,AO07,YL27IFD65117,AO,home,unpaid
HFY9393000,5/5/2021 18:24,MR02,EZ65FLV39493,2.8,MR02,EZ65FLV39493,MR,home,unpaid
VND2155218,5/5/2021 18:49,NE07,FY47TUN40300,1,NE07,FY47TUN40300,NE,home,unpaid
QGQ8472911,5/5/2021 19:02,NE10,RV87TIY76692,2.5,NE10,RV87TIY76692,KO,away,unpaid
FHP7470556,5/5/2021 20:03,GF00,JD78PQD35395,13,GF00,JD78PQD35395,EG,away,unpaid
OOM0225389,5/5/2021 20:59,OO13,XV40HUQ04740,1,OO13,XV40HUQ04740,OO,home,unpaid
OKM1140000,5/5/2021 21:04,NE10,PM58XHX45588,1.5,NE10,PM58XHX45588,NE,home,unpaid
FKL3433102,5/5/2021 21:46,NE04,PM58XHX45588,1.5,NE04,PM58XHX45588,NE,home,unpaid
FVF7842907,5/5/2021 22:01,AO01,BK77KNV91142,2.8,AO01,BK77KNV91142,OO,away,unpaid
UJX5998947,5/5/2021 22:51,GF00,BY85QGR11636,2.5,GF00,BY85QGR11636,GF,home,unpaid
GTT5713561,5/5/2021 23:01,GF00,YX66XYW62640,3.1,GF00,YX66XYW62640,GF,home,unpaid
WLW4380572,5/5/2021 23:12,KO00,KB55KTM48860,2.5,KO00,KB55KTM48860,KO,home,unpaid
ONQ2981634,6/5/2021 00:51,KO01,DO24BCW15511,1.5,KO01,DO24BCW15511,KO,home,unpaid
HVM3698188,6/5/2021 01:57,AO00,BM25PHF40639,13,AO00,BM25PHF40639,AO,home,unpaid
YTI4076137,6/5/2021 02:12,OO05,AY38OQF67603,2.8,OO05,AY38OQF67603,OO,home,unpaid
BZH0585628,6/5/2021 02:22,OO05,VJ92OYV94295,2.5,OO05,VJ92OYV94295,OO,home,unpaid
